postUrl,type,videoUrl,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7322529575165472768,Document,,,"Grateful to have a few thoughts featured in the Emerging Payments Association Asia report launched last week at Money20/20 Asia.

EPAAâ€™s report does a great job capturing the momentum in Indiaâ€™s digital payments landscapeâ€”not just trends, but the real energy shaping the future.

I had the chance to share a small perspective on something I care deeply about: how trust, compliance, and regtech are evolving in our region. As payments become faster and more seamless, the invisible infrastructure of identity and fraud prevention becomes even more important.

At Signzy, weâ€™ve been quietly working behind the scenes to build that infrastructureâ€”helping banks and fintechs onboard customers with trust, speed, and security. Itâ€™s encouraging to see these conversations gaining more attention.

Thank you to Monica Jasuja and Camilla Bullock at EPA for the thoughtful dialogue and for including Signzy as one of the voices from India.

A few striking numbers from the report:

Digital payment transaction volumes have grown 573x between 2005 and 2024.

The number of banks live on UPI has grown from 21 in 2016 to 661 in 2025.

UPI transaction value has soared from â‚¹69.53 billion in 2016â€“17 to a projected â‚¹275 trillion in 2024â€“25.


To everyone at Money20/20 Asiaâ€”thereâ€™s still so much work ahead. Itâ€™s an exciting time for Indiaâ€™s digital journey.

#Money2020Asia #EmergingMarkets #Fintech #Signzy #DigitalIdentity #Compliance #KYC",93,4,7,5mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-05-26T16:32:00.000Z,,2025-04-28T00:00:00.000Z,,2025-05-26
https://www.linkedin.com/feed/update/urn:li:activity:7320513076108103681,Article,,,"From 10 to 200+ Engineers: What We Learned While Scaling Engineering at Signzy
Building a company is hard.
 Scaling the engineering team while keeping the culture intact? Even harder.
At Signzy, we made a conscious effort to grow not just in numbers, but in how we learn, automate, share knowledge, and stay people-first.
In this blog, Iâ€™ve shared a few key experiencesâ€”from automating away our API delivery bottlenecks, to building a culture where debugging gets faster, not harder, and where learning is part of the job, not an afterthought.

Would love to hear your thoughts, especially from fellow engineering leaders and startup folks.
Ankit Ratan Ankur Pandey
Abhi Talari Rajdeep Sharma Ishu Singhal

#EngineeringCulture #StartupLeadership #TechScaling #DeveloperProductivity #Automation #Signzy",5,0,0,6mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-22T00:00:00.000Z,https://medium.com/p/signzy-engineering-culture-from-10-to-200-57d7b96e1afb?source=social.linkedin&_nonce=Fax6aZDz,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7320512518563528706,Text,,,"For last few years, we have been quietly building a global #kyc app.

Today Signzys OneTouch KYC is the most comprehensive and simple way to do KYC globally.

One single interface allows an Organisation to-
â€¢ Read and identify IDs for 180+ countries 
â€¢ Verify the information using local database in 100+ countries
 â€¢ Check for liveliness
â€¢ Prevent #frauds from #syntheticID and #deepfakes
â€¢ Perform #AML checks compliant with FATF
â€¢ Consent mechanism compliant with #gdpr and consent laws in multiple jurisdiction
â€¢ Provide dashboard for audit and exception handling
â€¢ Out of the box world-class UI with ability to customize as per branding guidelines.

We now have 50+ customers globally who have moved from their legacy ID providers to the most advanced ID system of Signzy. You can go live without integration or writing a single line of code. Making it super easy for teams to switch. 

If you are facing challenges with your current KYC provider or see #genai as a challenge to your current legacy KYC system. Come talk to us to build a future proof KYC system

Saurin Parikh Ankit Ratan Ankur Pandey Kaushil Kachhela",211,18,11,6mo,Ankit Ratan reposted this,Arpit Ratan,https://www.linkedin.com/in/arpit-ratan-a2aaa420,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-22T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7317405795963269120,Image,,https://media.licdn.com/dms/image/v2/D5622AQHImz1jn31EEQ/feedshare-shrink_800/B56ZYylx36GUAk-/0/1744605490924?e=1762992000&v=beta&t=k4VXlwPEDcpRiXDCkrx_Cndsv9xhLl1LovZkzIm_vxg,"API vs MCP vs A2A â€” Whatâ€™s the Difference, and Why It Matters
Thereâ€™s a lot of buzz around new AI frameworks like MCP and A2A, and many people are asking â€” how are these different from traditional APIs?

Letâ€™s break it down with simple examples:
1. APIs (Application Programming Interfaces)
 APIs are how different apps talk to each other â€” especially when theyâ€™re owned by different teams or companies.
Example:
 Your app wants to check the credit score of a user. You hit an external credit bureauâ€™s API, which returns a score.
 The bureau decides what data to expose, how often, and in what format.
APIs are great for external world integration â€” clean, secure, versioned. But they require agreement, documentation, and often strict access control.
 You donâ€™t see whatâ€™s behind the curtain â€” you just use whatâ€™s offered.

2. MCP (Model-Context Protocol)
 Introduced by Anthropic, MCP allows LLMs to interact with external tools and data via a standardized interface. Itâ€™s still a one-model world, but you feed it structured access to plugins and databases.
Example:
 An LLM helping a customer support agent might use MCP to look up order history, check return status, or send a refund â€” all through tools connected via this common protocol.
MCP is about making a single AI model smarter by giving it controlled access to context and tools.
 It reduces the need to hard-code every integration.

3. A2A (Agent-to-Agent Framework)
 This is where things shift from integration to collaboration. With A2A, different AI agents can talk to each other, negotiate, and complete tasks together â€” even across systems â€” without needing formal APIs exposed.
Example:
A lightweight agent on your app checks user inputs
It passes the data to a document-verifying agent
That agent flags inconsistencies and triggers a risk-check agent
All this happens internally, without each system exposing APIs or standardizing requests
Itâ€™s like RPA â€” but no humans in the loop, and far more intelligence.

The Big Shift
API: You tell me what you expose, and Iâ€™ll write code to use it.
MCP: Iâ€™m one smart AI, and I know how to use tools if you give me handles.
A2A: Iâ€™m part of a team of smart agents. Weâ€™ll talk, figure it out, and get the job done â€” no need to call IT to expose a new API.

This opens up exciting new possibilities:
-Teams donâ€™t have to standardize every backend operation into an API
-On-device agents can handle more on the edge
-Internal workflows become more autonomous and scalable

The AI architecture of the future wonâ€™t be a single genius model â€” itâ€™ll be a team of capable agents talking to each other.
Let me know what you think â€” or if youâ€™ve started playing with these ideas. Would love to hear more use cases.",117,20,5,6mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-14T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7316131223330779136,Image,,https://media.licdn.com/dms/image/v2/D5622AQHdCiRXBF6D4Q/feedshare-shrink_800/B56ZYgek1RHEAk-/0/1744301609440?e=1762992000&v=beta&t=Zg5QE9f7YlsGHK71iJW8qqXHLaZYCxk6Es4VzoG0JME,"Google just launched something interesting in the AI space called A2A (Agent-to-Agent). Itâ€™s a framework where different AI agents can talk to each other, work together, and check each otherâ€™s work.
Instead of one big model doing everything, A2A lets multiple smaller agents handle different tasks â€” like writing code, reviewing it, and deciding what to do next. Kind of like how real teams operate.
Whatâ€™s exciting here is that this is not just about breaking one prompt into parts (like MCP does). In MCP, you're still driving one model to do multiple tasks in a structured way â€” like giving it a checklist. But with A2A, you're creating actual independent agents, each focused on their own specialty, talking and collaborating like co-workers. Itâ€™s a more modular, flexible setup.
Another interesting angle: A2A could enable lightweight agents on the edge (like inside your mobile app) to talk to more powerful agents running on the backend. That could mean faster responses, less data transfer, and better privacy â€” especially useful in customer-facing apps.
In the customer onboarding space, this opens up a lot. You often need:
One agent to recommend the right financial product
Another to verify documents and extract data
A third to assess customer risk
With A2A, these specialized agents can be trained once and reused across different workflows â€” no need to build new agents or clunky rule-switching logic every time something changes.
Weâ€™re exploring how this could help improve our own onboarding and document automation flows. Early days, but it feels like a solid step toward building smarter, more adaptable AI systems.",113,9,2,6mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-10T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7313922402642546688,Text,,,"Beyond Fancy Ice Creams: A Wake-Up Call for Indiaâ€™s Innovation Ecosystem

Union Minister Piyush Goyal recent remarks at Startup Mahakumbhâ€”mentioning â€œfancy ice creamsâ€ and â€œhyperfast groceriesâ€â€”sparked strong reactions across Indiaâ€™s startup world.

But perhaps the criticism should be seen less as dismissal and more as deliberate tough love. Goyal, one of Indiaâ€™s most effective communicators, likely chose his words to provoke reflectionâ€”not discourage innovation. Like a parent urging a child to aim higher, his message is clear: India must prioritize deep tech innovation if it wants to lead globally.

While consumption-driven startups have created jobs, attracted FDI, and modernized services, they often reorganize existing spending patterns rather than build long-term capability. True nation-changing innovationâ€”semiconductors, robotics, EVs, AIâ€”requires patient investment, research, and ecosystem-wide support.

Countries like South Korea (electronics), Israel (cybersecurity), and China (EVs & automation) made deliberate, long-term bets on deep techâ€”and are reaping the benefits.

The responsibility doesnâ€™t lie with founders alone. Government, academia, investors, and corporate leaders must work in concert. That means more public funding for research, deeper academia-industry collaboration, and a culture that celebrates solving hard problemsâ€”not just scaling fast.

India doesnâ€™t need to abandon consumer innovation. But we must balance it with bold, future-defining bets. The next chapter of our startup story should be about building the technology the world usesâ€”not just delivering it faster.

If this speech makes us pause and ask: What kind of innovation will define India in 2047?, then it has served its purpose.

Letâ€™s celebrate our progressâ€”but also raise our ambitions.",71,8,1,6mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-04T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7313475867735638016,Image,,https://media.licdn.com/dms/image/v2/D5622AQFu4C_ZNiQdbA/feedshare-shrink_800/B56ZX6vh._GsAo-/0/1743668519382?e=1762992000&v=beta&t=J_WU-Z0-3JuuwgjsWg7B03kDyJxxqGxKoiSQ3dAEwMQ,"ğŸš€ How UPI Killed Splitwise in India (But Itâ€™s Still Alive in the US!) ğŸ’¸
Remember the days when splitting a bill meant long calculations, awkward reminders, and the dreaded ""I'll pay you later"" texts? Apps like Splitwise thrived because paying back was a painâ€”logging into a bank on a desktop, adding payees, and waiting for transfers to process.
Then came UPI in Indiaâ€”and overnight, bill-splitting apps became almostâ€¦ irrelevant. ğŸ’€
ğŸ“Š UPI Revolution in Numbers:
 âœ… 8.9 billion transactions in April 2024 ğŸš€
 âœ… 85%+ market share dominated by PhonePe & Google Pay
 âœ… Instant, 24/7 transfers with no need for third-party apps
Now, you just scan, pay, and move onâ€”no need to ""split later"" when you can pay instantly. Apps like PhonePe and Google Pay even offer built-in bill-splitting features.
Meanwhile, in the USâ€¦ ğŸ‡ºğŸ‡¸
 Without a widely adopted real-time payment system like UPI, apps like Splitwise, Venmo, and SettleUp still thrive. People track expenses, send Venmo requests, and wait for money to land in their bank accounts.
ğŸ’¡ Lesson?
 Tech adoption isnâ€™t just about innovationâ€”itâ€™s about removing friction. India leapfrogged the bill-splitting era by making payments instant, while the US still leans on dedicated apps.
What do you think? Will the US see a UPI-like disruption, or will Splitwise & Venmo stay strong? Letâ€™s discuss! ğŸ‘‡",69,13,4,6mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-04-03T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7311007073788379136,Document,,,"Some legacies arenâ€™t just remembered, theyâ€™re lived every single day.

For 90 years, the Reserve Bank of India (RBI) has done just that. Quietly shaping the way India banks, transacts, and trusts its financial system.

From coins in our pockets to the tap of a phone, the RBIâ€™s journey is stitched into the fabric of our daily lives.

As we continue celebrating #RBIWeek at Signzy, todayâ€™s spotlight is on the milestones that made this institution a force of stability, innovation, and progress â€” one policy at a time.

Whether it was introducing Asiaâ€™s first deposit insurance to protect small depositors, driving credit towards agriculture and small businesses through priority sector lending, or nationalizing banks to make financial services accessible to millions â€” each milestone shaped the way India banks today ğŸ’ª

In recent years, the RBI has continued to adapt â€” enabling UPIâ€™s rapid growth into a global payments benchmark, making onboarding simpler with Video KYC, and exploring the future of money through digital currency pilots. Its scale-based framework for NBFC regulation and the formation of the Monetary Policy Committee have further strengthened the systemâ€™s resilience.

Through changing times and new challenges, the RBIâ€™s role has remained clear â€” enabling progress while safeguarding stability 

Let's dive deeper in their journey ğŸ‘‡

#90YearsOfRBI #SignzyRBIWeek #RBI90Years",63,3,3,6mo,Ankit Ratan reposted this,Signzy,https://www.linkedin.com/company/teamsignzy,https://www.linkedin.com/in/ankitratan/,2025-04-26T16:32:00.000Z,,2025-03-27T00:00:00.000Z,,2025-04-26
https://www.linkedin.com/feed/update/urn:li:activity:7303754805837996032,Image,,https://media.licdn.com/dms/image/v2/D5622AQGfrPgNEDxP4w/feedshare-shrink_800/B56ZVqXNXCGoAo-/0/1741246226316?e=1762992000&v=beta&t=GghuyxZ3vRGwR4kV8SewsD7KN_kiaMr9td-nbtBWksM,"RBIâ€™s MNRL Mandate: Time is running out! â³

Fraudsters are always innovating, and one of their favorite tricks is hijacking mobile numbers to bypass OTPs and access bank accounts. 

To tackle this, RBI now requires banks and NBFCs to check the Mobile Number Revocation List (MNRL) before approving high-risk transactions ğŸ’³

With the March 31 deadline approaching, youâ€™ll need a secure, real-time solution that ensures compliance without adding friction for customers.

3 solid reasons why you should partner with Signzy for MNRL compliance:

â­ï¸ Stay secure: Instantly flag or remove disconnected or deactivated numbers ensuring clean databases and audit-ready compliance.

â­ï¸ No manual effort: Our API integrates smoothly into your existing verification workflows with zero disruptions.

â­ï¸ Trust the right data: Signzyâ€™s MNRL API connects directly with reliable sources for the most accurate, up-to-date information.

At Signzy, we believe compliance should be effortless and effectiveâ€”connect with our team at https://lnkd.in/gvQdaSZB to learn more!

#MNRL #RBICompliance #FraudPrevention #Signzy #FinancialSecurity",62,3,8,7mo,Ankit Ratan reposted this,Signzy,https://www.linkedin.com/company/teamsignzy,https://www.linkedin.com/in/ankitratan/,2025-03-27T16:32:00.000Z,,2025-03-07T00:00:00.000Z,,2025-03-27
https://www.linkedin.com/feed/update/urn:li:activity:7303268550046060544,Text,,,"The Modern Sudoku: Spotting AI-Generated Fakes in a Digital World ğŸ§©ğŸ”

Remember the feeling of solving a tricky Sudoku puzzle? You analyze patterns, rule out impossibilities, and use logic to find whatâ€™s real.
Now, imagine that game applied to every image you see online.
From too-perfect cityscapes to flawless portraits, AI-generated images are becoming harder to distinguish from reality. But just like Sudoku, spotting them is about identifying inconsistencies:
âœ”ï¸ A street with warped reflections? AI-generated.
âœ”ï¸ A celebrity in a bizarre setting, yet with perfectly even lighting? Likely fake.
âœ”ï¸ Hands with extra fingers or earrings that donâ€™t match? Classic AI slip-ups.
As deepfake and generative AI tools improve, the real challenge isnâ€™t just creating imagesâ€”itâ€™s detecting them. And while AI-generated content can be fun and creative, it also raises big questions about misinformation, authenticity, and trust.
The next time an image makes you pause, treat it like a puzzleâ€”because in todayâ€™s digital world, verification is the new problem-solving skill.
Have you ever spotted an AI-generated image in the wild? What gave it away? Letâ€™s discuss! ğŸ‘‡
#AI #Deepfakes #Misinformation #TrustInTech #MachineLearning",33,2,1,7mo,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan/,2025-03-27T16:32:00.000Z,,2025-03-06T00:00:00.000Z,,2025-03-27
https://www.linkedin.com/feed/update/urn:li:activity:7293254227081011200,Image,,https://media.licdn.com/dms/image/v2/D5622AQFvtWIcyEMmgw/feedshare-shrink_800/B56ZTUd0h8HQAg-/0/1738731375354?e=1762992000&v=beta&t=XSTEFLCWXAHNR83BgN2lE5jS6rHPIFoEVR69EkJbUEw,"And it begins!
We're all set at Booth A 08-09, and weâ€™ve got something for everyone :)

âœ… An eager team
âœ… Innovative product demos 
âœ… Games and goodies
âœ… Session recommendations

And a lot more!

Swing by when you can, and weâ€™ll take it from there. 
Looking forward to seeing you!

ğŸ“ Venue: JW Marriott, Sahar, Mumbai
ğŸª Signzyâ€™s Booth: A 08-09

Team Signzy: Ankit Ratan | Arpit Ratan | Ashishkumar Agarwal | Kamal Narang | Shivanshu Gupta | Paritosh Vatsal Tripathi Sanika Gavankar | Shrushti Chavan | Phaneendra Tenneti | Nishant Raghav | Gayatri Paranjape | Akshay Khadye | Swapneel Kulkarni | Kritika Saxena | Dhruv Shah Udit Singh | Simin Raveendran | Vaibhav Sharma | Shivam Agarwal | Tanya Narayan | Shitij Bhardwaj | Tripurari Jha | Harjot Baweja ğŸš´ | Yogita Gore | Saurabh Mehta | Shrushti Chavan

The Digital Fifth | Bharat Fintech Summit",152,0,9,8mo,Ankit Ratan reposted this,Signzy,https://www.linkedin.com/company/teamsignzy,https://www.linkedin.com/in/ankitratan/,2025-02-25T16:32:00.000Z,,2025-02-06T00:00:00.000Z,,2025-02-25
https://www.linkedin.com/feed/update/urn:li:activity:7290616777523232769,Image,,https://media.licdn.com/dms/image/v2/D4D22AQGfKwDkKuPDxQ/feedshare-shrink_800/B4DZSs27Z4HAAk-/0/1738066871453?e=1762992000&v=beta&t=oYJGQAR9AqbcOBU7mq1R4Gum4CzjJ5Y8cGE46MAAMe4,"7 Days to Go for Bharat Fintech Summit presented by The Digital Fifth and powered by Signzy: As we prepare for the deepest content focused Fintech event, my sincere thanks to the partners for supporting and guiding us.

Our partners are:
TransBnk - Transaction Banking Platform : CXO Dinner Partner
Zaggle: Lanyard partner
Perfios: Technology partner
FinBox: BaaS Technology partner
Google Cloud: Cloud Partner
Cashfree Payments: KYC Partner
Veefin: Awards Partner
Falcon: Banking Technology Partner
CRIF India: Insights Partner
50Fin: Secured Lending Partner
Yubi: Credit Segment Partner
IDfy: Onboarding Partner
LeadSquared: CRM Partner
86400 (An Initiative By Mobileware Technologies): Paytech Partner
GLIB: AI Partner
OneCard: Premier Partner
Kyndryl India: Banking Partner
Finfactor: Analytics Partner
SID Global Solutions: Transformation Partner
PiceÂ®: B2B Payments Partner
Pennant Technologies Private Limited: Lending Tech Partner
Data Sutram: Beverage Partner
Cockroach Labs: Cloud Native Database Partner
HyperVerge: FinLLM Partner
Posidex Technologies: Privacy Enhanced Data Partner
In-Solutions Global Ltd: Switching Partner

Looking forward to learning from each of our partners.

ğŸ‘‰ Secure your spot today! Use code REPUBLIC20 to get 20% OFF on the Gold Pass.
ğŸ”— https://lnkd.in/dUx4nVdR

Ankit Ratan Arpit Ratan Vaibhav Tambe Raj Narayanam Sabyasachi Goswami Rajat Deshpande Reeju Datta Raja Debnath 
Sreekant Rudrabhatla Shashank Shekhar Vikrant Kulkarni
#fintech #digitallending #digitalpayments #payments",114,0,12,8mo,Ankit Ratan reposted this,Sameer Singh Jaini,https://www.linkedin.com/in/ssjaini,https://www.linkedin.com/in/ankitratan/,2025-02-25T16:32:00.000Z,,2025-01-30T00:00:00.000Z,,2025-02-25
https://www.linkedin.com/feed/update/urn:li:activity:7285566487304531968,Image,,https://media.licdn.com/dms/image/v2/D5622AQH4KlcR0A3JRg/feedshare-shrink_800/B56ZRt8KYaHoAg-/0/1737011278123?e=1762992000&v=beta&t=nfMsvvwXDyNG6NfcpTLLbnFBSbU4eXO5JqwIVZ88BXQ,"Only a few hours to go â³

Amongst the excitement and bustle of India Digital Summit â€˜25, hereâ€™s a speaker session you definitely shouldnâ€™t miss!

Moderated by our CEO and co-founder, Ankit Ratan, the panel of industry veterans will break down data security in the digital world.

Weâ€™re sure youâ€™ll walk away with tons of insights about the industry, and actionables for your own business ğŸ“ˆ

ğŸ—“ Date: 17th January, 2025
ğŸ“Venue: Studio 5 - Hotel Andaz
ğŸ•¤ Time: 12.40 p.m. - 1.20 p.m

ğŸªSignzyâ€™s Booth: P-31, Pullman Aerocity

Panel Speakers: Amit Mathur | Ambuj Bhalla | Himanshu Kumar Das

#ids2025 #speakersession #fintechevents #signzy #cred #jio #bharatpe #indiadigitalsummit",71,1,7,9mo,Ankit Ratan reposted this,Signzy,https://www.linkedin.com/company/teamsignzy,https://www.linkedin.com/in/ankitratan/,2025-01-26T16:32:00.000Z,,2025-01-16T00:00:00.000Z,,2025-01-26
